ADM1_NAME,ADM2_NAME,s2_ha,s1_ha,fused_ha,population,pop_affected
Nassarawa,Keana,4.91802197265625,447.9546350271907,451.8890693045344,104646.19669898071,432.9224465647749
Nassarawa,Doma,21136.247425563626,19162.16732188373,25797.601760976006,178027.4915273611,27782.88866398273
Niger,Mariga,30.28072080307904,2121.530708080959,2148.7917982395065,271649.5780595103,1359.2394189747527
Niger,Kontagora,3.088676778109681,528.8754255487898,530.8300507441023,206739.51058897338,689.9764075636865
Niger,Shiroro,1660.2095055051384,3752.0334683034657,4249.435418422953,320649.892420671,2857.66913781803
Niger,Mashegu,1397.1022400532308,4093.319887923563,4743.172459674097,292654.79383740574,2094.8828851583253
Niger,Muya,10729.713501760063,7647.396800332789,12626.547552405807,140855.97298887165,3509.4773118340795
Niger,Wushishi,660.2416523376223,2230.609039627378,2676.320443722822,111195.54205447192,2724.8309938587395
Niger,Bosso,9.426458203890931,1576.375708903569,1584.4343350696995,202616.71879576828,1032.4654948285397
Niger,Chanchaga,0.0,13.76238330078125,13.76238330078125,273206.4166619816,508.8830768248614
Niger,Mokwa,53050.21481087468,34636.339123957885,57143.01923606258,330618.7746147662,56881.93170848941
Niger,Gbako,5371.178139100008,4776.309443056831,7648.57728214422,172934.05168342224,10147.148653267586
Niger,Gurara,20.588885058593753,122.33637363013173,140.96380195044424,124293.77353433729,329.31060484823064
Niger,Tafa,3.92301845703125,40.21135244140625,44.13437089843751,114732.64028460789,346.56195616722107
Niger,Suleja,0.0,20.940032481617646,20.940032481617646,290592.903756023,633.7209190326578
Niger,Bida,0.0,2.9436068359375,2.9436068359375,251030.22283252125,211.81583786010742
Niger,Edati,9357.419989111102,10149.217017188903,12063.064309528861,217042.9253241686,23042.438248807783
Niger,Lavun,27230.668271324717,18227.648587673797,30939.340510189748,286488.44409616897,31702.22817527021
Niger,Rijau,61.47752341567096,1727.9451865035232,1781.710544587163,239627.14945854185,1923.2169129912759
Niger,Agwara,9921.06088497164,10408.738211373304,13185.506563083314,78101.32020140541,4092.545921869839
Niger,Magama,3186.7045424088456,2649.126103015856,4700.607467408846,246732.24534464144,2004.667606665778
Niger,Rafi,44.032558789062506,653.1448201884192,688.371908762638,253321.2105036626,823.8278867034935
Niger,Paikoro,26.465759082031248,256.37618756433824,275.98051363855694,215068.35949663367,329.3341464033314
Niger,Katcha,18413.721272001043,12703.64225892756,21444.109296816798,164500.3554122081,17705.036571150147
Niger,Lapai,25006.850042081835,16693.45203561456,28586.933566701366,159380.89137353117,11460.19116239185
Niger,Agaie,6636.665337673428,5254.868862503441,8985.423851907537,179700.626926158,8120.099984016606
Niger,Borgu,13739.844939087734,9697.922737321931,17255.957914729446,235122.1429998838,3699.3964356408983
Ogun,Egbado /Yewa North,48.30683837890625,88.727344921875,131.11750957031245,246670.80326728124,256.0038805305958
Ogun,Abeokuta North,449.15420798904677,368.07957919079405,632.7288516796875,266504.87822387624,1219.9811273413543
Ogun,Abeokuta South,38.418036175704664,42.09072062385111,74.59403043236824,333908.6716157296,3501.839008944642
Ogun,Ewekoro,23.346281395526958,52.43668601217831,74.13505246706495,74175.25651297033,121.84757857217508
Ogun,Remo-North,0.0,21.695183593750002,21.695183593750002,80105.81841576094,98.56132590770721
Ogun,Ikenne,0.9863521484375,25.108869471507354,26.09522161994485,159492.61822262956,253.18701245270523
Ogun,Egbado /Yewa South,4.9332099609375,51.52684453967524,56.460054500612756,225612.82765937602,181.5414666189867
Ogun,Shagamu,28.480365957031246,48.23650299670649,76.71686895373776,343571.0468645174,443.4351347544614
Ogun,Ijebu North-East,0.0,1.9726896484375,1.9726896484375,91954.14288686875,14.805139064788818
Ogun,Odogbolu,10.85236982421875,10.85079697265625,20.716702539062503,168723.066898201,76.48866534233093
Ogun,Ijebu-Ode,0.0,11.715646485523898,11.715646485523898,209944.78830960067,90.92741591836892
Ogun,Ifo,1093.8224231920206,166.3184127523747,1177.3995359509038,723428.7340498078,22117.87300152802
Ogun,Ipokia,2.9599932617187497,285.3637711056217,288.32376436734046,201492.05421175028,570.3538306858024
Ogun,Imeko-Afon,1.970425,27.575140234375002,29.545565234375,111191.44806999966,46.71441209316254
